,T7,F8,Cz,P4
14812,502.1114807128906,-1000.075439453125,381.5894775390625,339.0013732910156
14813,501.44952392578125,-1010.3638916015624,366.7308349609375,330.837158203125
14814,514.2960815429689,-990.1497192382812,384.2971496582031,344.3456726074219
14815,530.168212890625,-978.5523071289062,402.12152099609375,358.8789367675781
14816,512.2540893554689,-1001.33203125,385.8716430664063,347.621826171875
14817,499.5085144042969,-1008.6697387695312,375.5345764160156,333.3616027832031
14818,523.6345825195311,-984.476318359375,392.0200500488281,347.8611755371094
14819,535.5462036132811,-979.4274291992188,400.2627868652344,351.75067138671875
14820,504.568603515625,-1002.2744750976562,378.073974609375,344.394287109375
14821,499.3140563964844,-1004.6231689453124,368.6344604492188,337.9915771484375
14822,510.0064086914063,-991.8289184570312,377.9505615234375,350.0415344238281
14823,522.3368530273439,-979.7640380859376,394.9110107421875,358.76300048828125
14824,502.60888671875,-994.1813354492188,376.4770202636719,348.19403076171875
14825,494.6578674316406,-1007.7683715820312,365.2760314941406,337.292236328125
14826,513.27880859375,-979.3563842773438,385.0975036621094,349.90692138671875
14827,527.2062377929689,-973.4697875976562,395.0792846679688,361.6053161621094
14828,505.6344604492188,-994.7909545898438,372.6623229980469,347.5283203125
14829,496.3931884765625,-1005.7899780273438,370.6390380859375,343.14892578125
14830,523.5635375976561,-986.8848266601562,393.0447998046875,359.2940673828125
14831,520.343505859375,-980.9009399414062,393.3664245605469,360.28887939453125
14832,514.0978393554689,-996.7843017578124,379.5699157714844,351.36920166015625
14833,489.556640625,-1002.0874633789062,365.6014099121094,339.2481994628906
14834,509.0602111816406,-989.26708984375,385.4228820800781,351.0737609863281
14835,531.4509887695311,-977.3330688476562,395.9357299804688,361.7436828613281
14836,505.42877197265625,-999.14794921875,375.84124755859375,347.6929016113281
14837,491.4415588378906,-1007.1251220703124,366.4877624511719,341.85491943359375
14838,513.0880737304689,-989.2633666992188,385.33685302734375,353.3625793457031
14839,532.8983154296875,-979.3377075195312,398.2619323730469,361.3883972167969
14840,502.90435791015625,-996.8030395507812,379.8392028808594,345.1609802246094
14841,492.5784912109375,-1008.867919921875,369.91351318359375,340.8152160644531
14842,516.55126953125,-982.7709350585938,383.7212219238281,349.8582763671875
14843,526.1590576171875,-973.4286499023438,395.8497009277344,354.67529296875
14844,506.7414855957031,-987.1914672851562,376.8398132324219,334.87249755859375
14845,495.5329895019531,-1001.567626953125,361.9063720703125,330.3135681152344
14846,518.2865600585939,-982.5839233398438,378.1749572753906,339.0013732910156
14847,529.6296997070311,-978.630859375,390.8532104492188,352.4799499511719
14848,513.0133056640625,-999.2114868164062,371.8694763183594,337.72979736328125
14849,496.50537109375,-1005.5244750976562,357.65411376953125,332.50140380859375
14850,516.9102783203125,-985.2654418945312,379.577392578125,345.22454833984375
14851,522.0787963867189,-970.7284545898438,393.0709533691406,353.24664306640625
14852,506.0533447265625,-1000.052978515625,374.8539123535156,341.1667785644531
14853,504.70697021484375,-1007.9254760742188,367.45263671875,335.60552978515625
14854,520.8932495117189,-990.7518310546876,390.621337890625,346.7242431640625
14855,532.3934326171875,-986.813720703125,396.115234375,361.3883972167969
14856,507.960693359375,-1000.322265625,380.2730407714844,342.3859558105469
14857,498.5697937011719,-1012.7125244140624,370.0032653808594,337.89434814453125
14858,521.495361328125,-993.3099365234376,388.9795227050781,350.931640625
14859,527.6138916015625,-983.7694702148438,399.8065185546875,365.9024658203125
14860,502.79962158203125,-999.5929565429688,379.2295837402344,348.5381164550781
14861,499.3364868164063,-1006.4182739257812,373.3953552246094,342.9693908691406
14862,515.5639038085939,-984.6558227539062,392.8204040527344,354.6341552734375
14863,528.4254150390625,-982.4380493164062,401.26507568359375,359.7091979980469
14864,506.259033203125,-997.8015747070312,375.6878967285156,344.3307189941406
14865,496.1837463378906,-997.5697021484376,371.783447265625,340.3664245605469
14866,512.7702026367189,-979.689208984375,381.9821472167969,342.7449951171875
14867,529.0686645507811,-972.5460205078124,390.60638427734375,355.20635986328125
14868,510.7170104980469,-992.7302856445312,378.7060241699219,343.1900634765625
14869,495.1552734375,-1006.0517578125,368.5185241699219,330.4594421386719
14870,521.09521484375,-983.03271484375,385.4453125,345.239501953125
14871,532.7899169921875,-977.1124267578124,397.3980407714844,355.6626281738281
14872,513.031982421875,-995.5763549804688,383.41455078125,341.5706787109375
14873,494.04827880859375,-999.8248291015624,368.6344604492188,338.08135986328125
14874,516.194091796875,-989.9440307617188,387.4237060546875,351.45147705078125
14875,521.759033203125,-979.6218872070312,401.631591796875,356.107666015625
14876,506.1786193847656,-993.7437744140624,378.21234130859375,341.9334411621094
14877,497.50579833984375,-1007.2036743164062,363.5145263671875,329.7451171875
14878,516.2389526367189,-987.0082397460938,385.6397705078125,347.1131896972656
14879,525.0763549804689,-976.8880615234376,393.14202880859375,356.9304504394531
14880,505.2062683105469,-996.167236328125,376.7388305664063,340.8713073730469
14881,495.9724426269531,-1005.9059448242188,368.7653503417969,334.50225830078125
14882,520.4949951171875,-988.7285766601562,390.85693359375,349.7872314453125
14883,533.2255859375,-979.9024047851562,404.1036682128906,359.46234130859375
14884,510.40472412109375,-996.1036376953124,377.9430847167969,346.1595153808594
14885,496.0434875488281,-1007.7384643554688,372.9091796875,336.7574157714844
14886,518.8082885742189,-988.2536010742188,388.3624267578125,350.355712890625
14887,537.3881225585939,-978.5111694335938,402.06915283203125,362.9965515136719
14888,508.5609436035156,-1003.6694946289062,375.5233459472656,339.0537109375
14889,501.9039306640625,-1010.5022583007812,366.4353942871094,331.6636657714844
14890,533.8202514648439,-990.9425659179688,391.44036865234375,350.74090576171875
14891,536.3259887695311,-986.6342163085938,397.0689086914063,356.4554748535156
14892,519.7918701171875,-1010.4125366210938,381.0546569824219,343.90435791015625
14893,509.17803955078125,-1005.8311157226562,372.6473693847656,338.56005859375
14894,515.9061279296875,-990.8154296875,391.2982482910156,350.4678955078125
14895,535.8846435546875,-978.0025634765624,405.1022338867188,363.1087646484375
14896,505.61016845703125,-1003.9125366210938,384.846923828125,351.2607421875
14897,497.520751953125,-1012.3983764648438,376.29376220703125,339.74932861328125
14898,519.3244018554689,-992.1131591796876,392.95501708984375,354.26763916015625
14899,529.893310546875,-983.0513916015624,405.2555541992188,360.9545593261719
14900,509.2528381347656,-997.96240234375,386.1259765625,342.5019226074219
14901,493.6985778808594,-1004.1631469726562,380.21319580078125,340.91619873046875
14902,517.60400390625,-987.3822021484376,398.0711975097656,354.417236328125
14903,528.3487548828125,-975.6426391601562,403.9428405761719,360.1467590332031
14904,495.3628540039063,-1000.3558959960938,380.7405090332031,343.99786376953125
14905,491.9857177734375,-1004.1220092773438,368.7204895019531,336.7536926269531
14906,514.8626708984375,-976.5626831054688,390.0528564453125,351.8778381347656
14907,528.1056518554689,-976.6898193359376,392.2406921386719,355.24749755859375
14908,512.2335205078125,-998.59814453125,373.1148681640625,338.8480224609375
14909,509.0621032714844,-1006.1640014648438,368.4549560546875,337.7372741699219
14910,525.9552001953125,-992.423583984375,384.9778137207031,353.8824157714844
14911,542.2312622070311,-989.7495727539062,397.042724609375,358.91259765625
14912,503.6728820800781,-1006.4706420898438,375.03717041015625,341.1705017089844
14913,499.8656921386719,-1008.6622314453124,363.0358276367188,330.9119567871094
14914,523.4420166015625,-989.3456420898438,390.281005859375,349.5291748046875
14915,523.154052734375,-981.061767578125,403.64739990234375,358.40771484375
14916,499.1251831054688,-995.9390869140624,381.9185791015625,340.6282043457031
14917,490.5196533203125,-1000.7897338867188,373.5262451171875,330.3846435546875
14918,518.2996215820311,-985.639404296875,391.6684875488281,346.93743896484375
14919,527.697998046875,-979.3414306640624,403.0153503417969,345.5499267578125
14920,507.4726257324219,-1000.2923583984376,382.9508056640625,338.88543701171875
14921,501.7319030761719,-1009.3690795898438,370.8858642578125,326.5699462890625
14922,524.3956909179689,-992.857421875,393.9498291015625,343.900634765625
14923,531.6884765625,-981.577880859375,404.5599365234375,353.901123046875
14924,505.8495178222656,-1004.5184326171876,386.1222229003906,345.9014892578125
14925,500.3182067871094,-1013.3707885742188,376.4134521484375,337.00799560546875
14926,521.4149780273439,-987.0269165039062,395.0755615234375,352.52484130859375
14927,539.258056640625,-981.6863403320312,404.1298522949219,365.52471923828125
14928,515.6854248046875,-993.7325439453124,382.9283447265625,357.8504638671875
14929,499.6038818359375,-1012.4171142578124,373.9600830078125,346.8102722167969
14930,528.7339477539061,-989.6710205078124,394.2004089355469,358.95745849609375
14931,533.9548950195311,-985.7815551757812,397.2073059082031,363.03021240234375
14932,512.5738525390625,-1004.3800659179688,380.8227844238281,343.1788330078125
14933,503.1006774902344,-1010.8425903320312,368.4736328125,337.2436218261719
14934,525.0538940429689,-991.48486328125,384.7347412109375,344.5625915527344
14935,532.5748291015625,-984.0798950195312,395.0605773925781,355.8009948730469
14936,507.7044982910156,-998.94970703125,380.41888427734375,337.47174072265625
14937,497.8648376464844,-1008.5238647460938,363.2564697265625,325.6835632324219
14938,523.5018310546875,-987.060546875,379.45025634765625,340.0223693847656
14939,520.0723876953125,-976.5402221679688,385.7482299804688,344.4541320800781
14940,508.201904296875,-991.0996704101562,367.7555847167969,328.24542236328125
14941,500.7295837402344,-1005.3972778320312,361.25189208984375,322.9422302246094
14942,522.5369262695311,-988.8333129882812,382.804931640625,340.6431884765625
14943,533.4761352539061,-986.473388671875,396.19378662109375,349.5104675292969
14944,516.885986328125,-1004.1781005859376,381.2715759277344,346.6045837402344
14945,516.5045166015625,-1007.57763671875,377.91314697265625,344.47283935546875
14946,528.16552734375,-994.2860717773438,401.0743408203125,362.880615234375
14947,539.1795043945311,-978.6943969726562,409.8107604980469,372.6193237304688
14948,514.0772705078125,-1011.2128295898438,384.49163818359375,357.2520751953125
14949,505.512939453125,-1015.7605590820312,377.8533020019531,351.9601135253906
14950,522.3424682617189,-994.8545532226562,392.0238037109375,360.8087158203125
14951,537.4292602539061,-989.1325073242188,395.97686767578125,361.2200927734375
14952,513.4564819335939,-1002.341796875,374.7604064941406,347.2403564453125
14953,505.7261047363281,-1015.9737548828124,363.0096435546875,332.5874328613281
14954,517.8321533203125,-998.9646606445312,380.4151306152344,346.6756286621094
14955,533.9473876953125,-984.3154907226562,391.41046142578125,350.4267578125
14956,508.6544494628906,-994.6600341796876,370.1565856933594,332.8866271972656
14957,496.7540893554688,-992.8162841796876,369.5582275390625,332.3929443359375
14958,513.5162963867189,-977.2658081054688,389.4956359863281,345.9725341796875
14959,516.4820556640625,-967.0446166992188,396.9567260742188,353.61688232421875
14960,494.7195739746094,-993.85595703125,378.47412109375,344.7271423339844
14961,492.4195251464844,-993.8035888671876,371.4692993164063,340.91619873046875
14962,517.7274169921875,-978.9935913085938,387.4311828613281,353.58697509765625
14963,523.6177978515625,-970.2459716796876,399.8514099121094,359.73162841796875
14964,502.9884948730469,-996.2158203125,381.4810180664063,348.74005126953125
14965,505.8009033203125,-1009.5411376953124,382.464599609375,349.90692138671875
14966,526.8191528320311,-991.6232299804688,399.9673461914063,364.3878173828125
14967,537.709716796875,-988.1788330078124,409.1226196289063,371.0335998535156
14968,514.9636840820311,-1004.4024658203124,391.5338745117188,359.8625183105469
14969,512.5028076171875,-1011.096923828125,381.43988037109375,351.8890686035156
14970,527.2679443359375,-994.9293212890624,393.1794128417969,357.19598388671875
14971,533.7454223632811,-982.8494262695312,398.7593383789063,355.37091064453125
14972,511.3209838867188,-1005.5656127929688,376.6528015136719,340.8414001464844
14973,504.7163391113281,-1006.77734375,363.97454833984375,331.0091857910156
14974,518.6100463867189,-987.6514892578124,373.3392639160156,343.7061462402344
14975,522.3836059570311,-977.3480834960938,386.6794738769531,358.5647888183594
14976,510.2663269042969,-998.7664794921876,370.55303955078125,342.6402893066406
14977,497.6479187011719,-1006.2200927734376,361.43890380859375,334.218017578125
14978,518.3108520507811,-989.7682495117188,382.7114562988281,346.20440673828125
14979,522.3798828125,-983.3580932617188,392.2593994140625,354.7912292480469
14980,502.6743469238281,-998.2017211914062,374.45001220703125,339.55859375
14981,500.89788818359375,-1010.0497436523438,365.6575012207031,330.47064208984375
14982,521.33642578125,-992.0869750976562,386.2867736816406,348.6091613769531
14983,531.0377197265625,-985.0447998046876,395.363525390625,356.9304504394531
14984,515.984619140625,-1004.7764892578124,380.69189453125,347.0720520019531
14985,508.388916015625,-1009.9450073242188,373.2981262207031,340.1495056152344
14986,522.2527465820311,-988.7210693359376,398.5162658691406,356.0552978515625
14987,523.9169921875,-984.5137329101562,408.4195251464844,363.4977111816406
14988,511.8969421386719,-1005.1542358398438,398.0674743652344,356.1824645996094
14989,496.69049072265625,-1014.7208862304688,381.8550109863281,347.89483642578125
14990,525.4952392578125,-991.9000244140624,404.7357177734375,364.7655334472656
14991,533.4013671875,-992.6367797851562,418.0460205078125,375.4990539550781
14992,513.1722412109375,-999.7725219726562,398.9388732910156,354.18536376953125
14993,498.2799682617188,-1011.7252197265624,389.248779296875,350.355712890625
14994,527.226806640625,-992.9472045898438,410.3642578125,365.1357727050781
14995,528.6629028320311,-984.4351806640624,412.6418762207031,372.1742858886719
14996,508.8863220214844,-1002.7232666015624,389.6452026367188,359.1669006347656
14997,494.4764709472656,-1015.7269287109376,378.3731689453125,346.612060546875
14998,523.3896484375,-994.2037963867188,397.1100463867188,358.6021728515625
14999,531.759521484375,-989.525146484375,401.5717468261719,367.6489868164063
15000,509.727783203125,-1016.0597534179688,384.0428466796875,350.2547302246094
15001,495.6134033203125,-1022.5484619140624,371.9218444824219,338.0364685058594
15002,527.2118530273439,-999.922119140625,393.44122314453125,355.6775817871094
15003,526.8191528320311,-985.1943359375,399.5821228027344,359.2716064453125
15004,499.6151123046875,-1006.8932495117188,377.3708801269531,345.6658630371094
15005,500.4490966796875,-1011.8150024414062,373.1260681152344,339.7156677246094
15006,518.4641723632811,-989.7869873046876,392.2781066894531,353.8824157714844
15007,530.5814819335939,-980.5755615234376,404.4290466308594,364.746826171875
15008,512.0166015625,-994.6151733398438,392.3716125488281,353.7590026855469
15009,497.3337707519531,-1008.3368530273438,381.466064453125,344.4578857421875
15010,525.958984375,-994.8919067382812,409.2759399414063,371.7292175292969
15011,533.7080078125,-984.113525390625,426.0755920410156,382.7581787109375
15012,508.1271057128906,-1004.0696411132812,406.549560546875,368.2773132324219
15013,500.0825805664063,-1022.1034545898438,392.8577880859375,365.40130615234375
15014,517.47314453125,-999.2937622070312,404.2794494628906,375.4167785644531
15015,529.235107421875,-991.2979125976562,407.9295959472656,375.450439453125
15016,502.8538513183594,-1010.8425903320312,380.9050598144531,359.6231689453125
15017,498.2612609863281,-1016.2130737304688,372.052734375,346.62701416015625
15018,521.923583984375,-1004.06591796875,383.5491943359375,352.4089050292969
15019,533.0311279296875,-996.5000610351562,391.6684875488281,366.1006774902344
15020,515.8873901367189,-1017.623046875,371.75726318359375,346.2904357910156
15021,499.6524963378906,-1026.0565185546877,362.2392272949219,338.08135986328125
15022,523.55419921875,-999.0095825195312,382.9283447265625,351.7880859375
15023,528.3151245117189,-996.2158203125,387.3750915527344,359.2229919433594
15024,510.5505676269531,-1010.4199829101562,379.8317260742188,352.2854919433594
15025,500.737060546875,-1010.7266845703124,374.5809020996094,346.963623046875
15026,522.0806884765625,-994.0167846679688,395.09423828125,359.84381103515625
15027,530.0354614257811,-981.7499389648438,408.1203308105469,368.1725769042969
15028,508.32159423828125,-1005.0494995117188,399.9972534179688,357.90655517578125
15029,499.5440368652344,-1011.743896484375,381.8849182128906,345.4190368652344
15030,522.4696044921875,-994.0691528320312,404.4140930175781,361.3921508789063
15031,524.7023315429689,-984.3267211914062,410.42034912109375,374.9679870605469
15032,501.5598449707031,-1001.6387329101562,389.1852111816406,359.16314697265625
15033,495.6844787597656,-1018.5318603515624,375.4971618652344,344.24468994140625
15034,525.1287231445311,-997.5809326171876,394.48089599609375,358.3366394042969
15035,535.514404296875,-992.5095825195312,398.5574035644531,363.6846923828125
15036,504.2675476074219,-1012.2076416015624,376.1628723144531,339.992431640625
15037,504.57421875,-1017.8362426757812,372.5090026855469,342.5580139160156
15038,521.66552734375,-1007.3682250976562,391.1187438964844,354.0320129394531
15039,533.6332397460939,-995.0826416015624,397.5476379394531,359.6455993652344
15040,509.5295715332031,-1012.5479736328124,378.7994995117188,345.1048889160156
15041,504.6116027832031,-1011.930908203125,373.34674072265625,342.8385009765625
15042,517.906982421875,-998.1904907226562,396.00677490234375,355.4756164550781
15043,526.97998046875,-983.4291381835938,399.5409851074219,365.87628173828125
15044,501.0250549316406,-1004.0958251953124,377.8533020019531,347.2179260253906
15045,493.635009765625,-1011.3736572265624,366.7607727050781,341.9072570800781
15046,515.90234375,-987.2139282226562,392.1397399902344,358.8228454589844
15047,524.7509765625,-978.4924926757812,402.8732299804688,362.4243469238281
15048,506.60498046875,-998.2952270507812,385.3330993652344,346.2904357910156
15049,496.0248107910156,-1004.02099609375,372.3444519042969,340.2953796386719
15050,515.4872436523439,-988.362060546875,394.3013916015625,355.54669189453125
15051,518.4268188476561,-979.65185546875,402.4169616699219,367.9668884277344
15052,499.0279541015625,-1004.806396484375,383.8147277832031,349.5104675292969
15053,491.91839599609375,-1004.0733642578124,376.6827087402344,351.6197814941406
15054,512.5140380859375,-986.5856323242188,397.723388671875,364.99365234375
15055,524.3470458984375,-982.9130249023438,405.9474487304688,369.6161804199219
15056,499.88812255859375,-1006.2724609375,377.5952453613281,352.1620788574219
15057,497.2215576171875,-1009.8477783203124,375.7702026367188,349.2187805175781
15058,523.07177734375,-996.683349609375,394.50335693359375,361.2350769042969
15059,533.8202514648439,-989.3269653320312,401.6839599609375,367.1366271972656
15060,520.4949951171875,-1010.8687744140624,388.90472412109375,351.49261474609375
15061,507.3155517578125,-1016.2841796875,377.3596496582031,341.8362121582031
15062,529.98681640625,-993.8970947265624,395.03814697265625,355.58782958984375
15063,538.3941040039061,-990.5162353515624,408.1128540039063,359.8213806152344
15064,510.19903564453125,-1007.435546875,383.0592651367188,342.0044860839844
15065,507.3641662597656,-1003.6806640625,377.7822570800781,336.2076416015625
15066,519.3206176757811,-981.3273315429688,388.8860168457031,348.7961730957031
15067,529.8895874023439,-975.3771362304688,396.8557434082031,352.73052978515625
15068,497.344970703125,-989.7907104492188,380.13092041015625,346.53350830078125
15069,498.9456481933594,-998.0371704101562,373.4477233886719,341.46221923828125
15070,518.9541015625,-985.5833129882812,392.4015197753906,354.7239074707031
15071,531.19482421875,-983.2645874023438,396.7958984375,361.2762145996094
15072,495.68072509765625,-1000.2213134765624,381.54833984375,347.64801025390625
15073,499.4991760253906,-1004.04345703125,372.651123046875,342.4794616699219
15074,515.5545654296875,-986.26025390625,393.9124450683594,354.2339782714844
15075,525.4596557617189,-984.4276733398438,396.0628967285156,359.31463623046875
15076,500.824951171875,-1001.2235717773438,379.4577331542969,353.7496643066406
15077,493.15069580078125,-1005.2103271484376,370.70263671875,345.9557189941406
15078,516.2670288085939,-982.598876953125,380.1458740234375,355.1334228515625
15079,520.4818725585939,-973.4286499023438,390.2922058105469,358.4357604980469
15080,502.6425476074219,-997.3976440429688,370.4931945800781,340.7385559082031
15081,493.1095581054688,-1003.6956787109376,366.3531188964844,335.1960144042969
15082,513.3348999023439,-995.1873779296876,388.5718688964844,349.0897521972656
15083,533.9866333007811,-987.4607543945312,400.55450439453125,363.3836364746094
15084,506.2066650390625,-1008.6622314453124,383.82220458984375,344.90106201171875
15085,496.3632507324219,-1012.2974243164062,377.2960815429688,334.8968200683594
15086,517.1646118164061,-990.250732421875,394.66790771484375,355.90008544921875
15087,521.4916381835939,-979.43115234375,396.8033752441406,356.9696960449219
15088,503.38677978515625,-995.2322387695312,384.8805847167969,342.9450988769531
15089,491.2919616699219,-998.8599853515624,375.1007385253906,336.8565368652344
15090,522.5986328125,-980.0819091796876,395.3971862792969,348.7830810546875
15091,520.0181274414061,-975.9493408203124,400.4984130859375,357.7700500488281
15092,500.4173278808594,-993.4034423828124,381.7315979003906,342.0923767089844
15093,504.1796569824219,-1005.73388671875,369.4909057617188,338.6853332519531
15094,522.0900268554689,-989.4317016601562,389.7574157714844,354.9501647949219
15095,530.684326171875,-989.77197265625,397.4429016113281,360.257080078125
15096,512.010986328125,-1013.72607421875,378.7209777832031,348.401611328125
15097,500.9633483886719,-1018.6029052734376,373.75439453125,340.5328369140625
15098,522.8230590820311,-996.0849609375,392.4538879394531,358.0729675292969
15099,525.601806640625,-990.6134643554688,395.6290588378906,355.5335998535156
15100,505.4624328613281,-1004.3201904296876,379.0650329589844,345.5256042480469
15101,495.8845520019531,-1008.1536254882812,368.83642578125,333.3447570800781
15102,516.764404296875,-989.1885986328124,386.68695068359375,348.4950866699219
15103,523.417724609375,-984.1920776367188,396.7323303222656,348.41656494140625
15104,501.329833984375,-999.2339477539062,376.7687377929688,338.0981750488281
15105,495.2038879394531,-1004.9672241210938,373.6870727539063,333.13531494140625
15106,519.064453125,-985.2205200195312,391.8704528808594,350.8736877441406
15107,539.73486328125,-983.608642578125,398.68829345703125,357.6578674316406
15108,500.0395812988281,-1004.290283203125,381.6268615722656,341.64361572265625
15109,499.9311218261719,-1010.921142578125,377.32598876953125,336.87896728515625
15110,525.7514038085939,-991.7130126953124,397.3194885253906,355.6009216308594
15111,532.6403198242189,-984.487548828125,407.88470458984375,363.96331787109375
15112,507.97564697265625,-1001.930419921875,385.1124572753906,336.0113220214844
15113,503.9216003417969,-1002.281982421875,376.3947448730469,333.99176025390625
15114,523.5635375976561,-981.2188720703124,390.7933654785156,353.977783203125
15115,531.5968627929689,-975.3397216796876,403.9092102050781,361.4463806152344
15116,503.5027160644531,-1008.09375,383.485595703125,343.0310974121094
15117,493.6219177246094,-1010.12451171875,381.06964111328125,337.79150390625
15118,518.6904907226561,-988.4368286132812,403.6025085449219,356.0534362792969
15119,528.313232421875,-978.59716796875,410.7083435058594,363.7389221191406
15120,513.1928100585939,-1003.0673217773438,391.2720642089844,346.1464538574219
15121,499.4224853515625,-1014.6011962890624,389.1553039550781,348.14727783203125
15122,523.46630859375,-996.5000610351562,405.78662109375,351.3374328613281
15123,521.7609252929689,-990.837890625,403.60626220703125,358.0318298339844
15124,501.7150573730469,-1006.28369140625,384.8805847167969,333.8496398925781
15125,499.5907897949219,-1006.5043334960938,379.7831115722656,333.3858947753906
15126,515.952880859375,-987.3597412109376,398.591064453125,346.172607421875
15127,523.81787109375,-975.6912841796876,404.62725830078125,353.86932373046875
15128,503.7420959472656,-997.08349609375,381.2828063964844,341.8567810058594
15129,502.22369384765625,-1000.1763916015624,375.6505126953125,337.2230529785156
15130,521.5215454101561,-984.640869140625,396.2124938964844,349.1757507324219
15131,534.7196655273439,-973.7988891601562,406.6767272949219,356.53961181640625
15132,510.83294677734375,-1001.4703979492188,387.9398193359375,339.4931640625
15133,499.90869140625,-1012.282470703125,381.4136962890625,339.8559265136719
15134,526.2338256835939,-993.1117553710938,406.0858154296875,356.700439453125
15135,539.55908203125,-987.5355224609376,404.27197265625,355.37652587890625
15136,506.3936767578125,-1009.6533203125,379.9626159667969,342.52996826171875
15137,503.4952392578125,-1010.0385131835938,372.5950012207031,340.3346252441406
15138,522.6697387695311,-995.4080200195312,394.7950439453125,358.14776611328125
15139,529.5511474609375,-985.5982666015624,398.6022644042969,358.3273010253906
15140,502.22369384765625,-1009.5523071289062,379.599853515625,343.9361572265625
15141,501.7001037597656,-1016.3515014648438,381.454833984375,344.92724609375
15142,516.1884765625,-994.2598876953124,400.6592102050781,353.648681640625
15143,525.6429443359375,-987.4083862304688,402.9443054199219,356.6593017578125
15144,497.1897888183594,-1012.7611694335938,382.8647766113281,340.0429382324219
15145,497.773193359375,-1010.4948120117188,378.8967590332031,336.6097106933594
15146,518.1107788085939,-989.876708984375,396.3433837890625,353.2746887207031
15147,533.1339721679689,-984.5847778320312,407.7987060546875,355.174560546875
15148,501.0082092285156,-1008.65478515625,383.2051086425781,336.688232421875
15149,495.7012939453125,-1014.8256225585938,377.2100524902344,329.9638977050781
15150,523.0137939453125,-988.8295288085938,391.3693237304688,348.14727783203125
15151,530.848876953125,-976.7982788085938,397.7832336425781,353.0577697753906
15152,506.6217956542969,-1007.342041015625,372.6361389160156,337.0472717285156
15153,505.6232604980469,-1015.0313110351562,378.6012878417969,336.07489013671875
15154,527.5652465820311,-996.73193359375,397.3419189453125,357.8560791015625
15155,532.9095458984375,-987.6627197265624,397.8916931152344,360.6834411621094
15156,501.6028747558594,-1007.2747192382812,378.7845458984375,343.6145324707031
15157,500.94464111328125,-1011.6878051757812,375.0633544921875,340.8956298828125
15158,514.6364135742189,-996.73193359375,386.7093811035156,351.11676025390625
15159,522.9464721679689,-989.0352172851562,400.44232177734375,362.5758056640625
15160,502.22369384765625,-1001.1712036132812,385.187255859375,344.153076171875
15161,491.0862731933594,-1006.7174682617188,379.1248779296875,343.5546875
15162,514.8196411132811,-988.1526489257812,393.4786071777344,352.5042724609375
15163,516.6409912109375,-984.7156372070312,404.4814147949219,356.0496826171875
15164,500.56689453125,-1004.5558471679688,385.867919921875,347.7433776855469
15165,500.58935546875,-1010.3526611328124,381.6380920410156,336.2693786621094
15166,519.05322265625,-994.5067138671876,397.66729736328125,345.94073486328125
15167,527.3782348632811,-985.1793823242188,403.8867492675781,355.1259460449219
15168,503.5102233886719,-1011.51953125,378.051513671875,334.23858642578125
15169,502.7435302734375,-1016.25048828125,379.5512390136719,339.83721923828125
15170,518.5670776367189,-996.4888916015624,399.0884704589844,349.20941162109375
15171,531.2340698242189,-991.5596923828124,403.5576477050781,354.5238037109375
15172,506.18798828125,-1011.4634399414062,378.8032531738281,343.6781005859375
15173,507.8597106933594,-1015.55859375,378.062744140625,336.80792236328125
15174,524.333984375,-1000.0567016601562,397.9552612304688,354.7481994628906
15175,528.7432861328125,-993.7400512695312,409.2759399414063,365.0516357421875
15176,504.0001525878906,-1012.2338256835938,382.72265625,346.1763610839844
15177,496.1426086425781,-1012.0318603515624,376.372314453125,339.3136291503906
15178,516.237060546875,-991.3577270507812,395.45703125,352.40704345703125
15179,518.4847412109375,-982.9728393554688,401.49322509765625,362.8338623046875
15180,497.5974426269531,-1006.76611328125,375.3176574707031,345.2077331542969
15181,489.9867248535156,-1007.0166625976562,381.19677734375,341.946533203125
15182,510.15228271484375,-988.021728515625,395.7786560058594,360.0177307128906
15183,518.0060424804689,-987.5504760742188,402.7199096679688,363.5519409179688
15184,505.6681213378906,-1007.0054321289062,383.1265563964844,349.68438720703125
15185,493.6144409179688,-1007.3495483398438,376.64532470703125,344.43731689453125
15186,516.775634765625,-994.8619995117188,390.3258666992188,349.94244384765625
15187,520.9605712890625,-987.1204223632812,398.86407470703125,358.02435302734375
15188,495.7985229492188,-1006.9755249023438,382.8535461425781,342.2382507324219
15189,499.2355041503906,-1016.7254638671876,377.0716857910156,332.1479797363281
15190,514.6476440429689,-995.0714111328124,395.3859558105469,352.69500732421875
15191,523.7879638671875,-985.7404174804688,403.59503173828125,361.1658935546875
15192,498.9737243652344,-1002.8317260742188,379.09869384765625,342.0886535644531
15193,498.10980224609375,-1004.8139038085938,377.23248291015625,339.8409729003906
15194,515.3133544921875,-992.3375854492188,393.3739013671875,351.4757995605469
15195,522.3181762695311,-984.3790893554688,396.219970703125,359.5951232910156
15196,498.7642822265625,-1006.9755249023438,376.8398132324219,345.6452941894531
15197,496.1351318359375,-1008.527587890625,376.3947448730469,345.0281982421875
15198,515.930419921875,-991.6195068359376,393.4449462890625,352.5678405761719
15199,515.1038818359375,-984.91015625,402.9293518066406,356.37506103515625
15200,499.4000549316406,-1005.3636474609376,387.65557861328125,345.162841796875
15201,492.61962890625,-1018.4495849609376,384.6075744628906,336.8153991699219
15202,516.1323852539061,-996.7357177734376,399.6382446289063,349.3403015136719
15203,521.0914916992189,-984.4501342773438,404.1448059082031,362.90118408203125
